person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
25,77078,1.0,1,3425,12.18,0,0.04,0,4,11.252586148910154,True,False,False,False,True,False,False,False,False,False
26,100000,5.0,1,24000,10.99,0,0.24,0,4,11.51293546492023,True,False,False,False,True,False,False,False,False,False
26,34000,6.0,0,12000,6.03,0,0.35,0,2,10.434145214930487,True,False,False,False,False,False,False,False,True,False
25,52000,8.0,2,3900,13.48,0,0.07,1,4,10.859018228147887,True,False,False,False,False,True,False,False,False,False
24,93000,5.0,3,12000,16.29,1,0.13,1,3,11.440365524765756,True,False,False,False,True,False,False,False,False,False
25,29000,9.0,0,3000,6.62,1,0.1,0,4,10.275085591132715,False,False,False,True,False,True,False,False,False,False
21,20004,2.0,1,2500,9.63,0,0.12,0,3,9.903737521291335,False,False,True,False,False,True,False,False,False,False
24,120000,8.0,0,5275,5.42,0,0.04,0,4,11.695255355062795,False,False,True,False,False,True,False,False,False,False
23,36000,5.0,1,10000,9.99,0,0.28,0,2,10.491301994830229,False,False,False,True,False,True,False,False,False,False
23,72250,7.0,1,30000,10.65,1,0.35,0,2,11.187901446709345,False,False,False,True,False,False,False,True,False,False
23,66000,7.0,1,5000,10.39,0,0.08,0,4,11.097425172408931,False,False,False,True,False,False,False,True,False,False
24,193000,8.0,2,10000,13.06,0,0.05,0,4,12.170450649220749,True,False,False,False,False,True,False,False,False,False
26,92500,3.0,1,12000,11.71,0,0.13,0,4,11.434974734252892,False,False,False,True,True,False,False,False,False,False
24,105000,2.0,0,13800,7.66,0,0.13,0,3,11.561725152903833,False,False,False,True,False,False,True,False,False,False
25,45000,4.0,1,8000,10.38,0,0.18,0,2,10.714439990727769,False,False,False,True,False,False,False,False,False,True
23,75000,4.0,1,5000,10.99,0,0.07,0,4,11.225256725762893,False,False,False,True,False,False,False,False,True,False
24,43680,1.0,0,10800,5.42,0,0.25,0,4,10.684668503929622,False,False,False,True,False,True,False,False,False,False
24,57500,4.0,2,2525,13.48,0,0.04,0,4,10.959557617938563,False,False,False,True,True,False,False,False,False,False
26,34000,5.0,0,7500,7.9,0,0.22,0,4,10.434145214930487,False,False,False,True,False,False,False,False,False,True
22,32500,0.0,1,12000,11.49,1,0.37,0,3,10.389026137075234,False,False,False,True,False,False,False,False,False,True
26,31200,8.0,0,5000,8.63,0,0.16,0,2,10.348205424565993,False,False,False,True,False,False,False,False,True,False
25,77000,9.0,0,3000,7.49,0,0.04,0,4,11.251573687764477,True,False,False,False,True,False,False,False,False,False
22,40000,6.0,1,4500,11.71,0,0.11,0,3,10.596659732783579,True,False,False,False,False,False,False,False,False,True
25,44000,7.0,1,7500,10.08,1,0.17,0,4,10.691967639914864,True,False,False,False,False,True,False,False,False,False
22,19200,0.0,4,3000,16.795,1,0.16,1,2,9.862717639992917,False,False,False,True,True,False,False,False,False,False
25,66000,9.0,3,25000,15.33,1,0.38,0,2,11.097425172408931,False,False,False,True,False,True,False,False,False,False
25,25716,1.0,0,9250,6.54,1,0.36,0,2,10.154907530801994,False,False,False,True,False,False,False,True,False,False
25,40000,6.0,2,5000,12.61,0,0.13,1,4,10.596659732783579,True,False,False,False,False,False,False,False,True,False
26,45000,3.0,1,1500,10.25,0,0.03,0,4,10.714439990727769,False,False,False,True,False,False,False,True,False,False
24,48200,3.0,1,5000,10.38,0,0.1,0,3,10.783135046711445,False,False,False,True,False,False,False,False,False,True
23,117696,2.0,0,15000,6.03,0,0.13,0,4,11.67586880439337,True,False,False,False,False,False,False,True,False,False
26,54000,0.0,3,13200,14.91,1,0.24,1,2,10.896757843893464,False,False,False,True,False,False,False,True,False,False
24,38000,0.0,1,12000,11.89,1,0.32,0,3,10.545367754151743,False,False,False,True,False,False,False,False,True,False
22,52000,6.0,2,9750,13.06,0,0.19,1,2,10.859018228147887,True,False,False,False,False,True,False,False,False,False
32,1200000,1.0,0,12000,7.51,0,0.01,0,8,13.997832948091215,True,False,False,False,False,False,False,False,False,True
34,948000,18.0,1,2000,9.99,0,0.0,0,7,13.762110836088922,True,False,False,False,False,False,False,False,True,False
29,70500,5.0,0,35000,8.9,1,0.5,0,6,11.163382173096926,False,False,False,True,False,False,False,False,True,False
33,77100,6.0,0,35000,8.49,1,0.45,0,9,11.252871529635922,False,False,False,True,True,False,False,False,False,False
29,10000,0.0,1,3250,11.12,1,0.33,0,9,9.210440366976517,False,False,True,False,False,False,False,False,True,False
28,80000,12.0,3,35000,15.62,1,0.44,0,10,11.289794413577894,False,False,False,True,False,True,False,False,False,False
29,80000,2.0,2,35000,12.68,1,0.44,1,10,11.289794413577894,False,False,False,True,True,False,False,False,False,False
35,648000,6.0,4,10000,17.19,1,0.02,1,8,13.381647518543097,True,False,False,False,False,False,False,False,True,False
29,85000,1.0,1,35000,11.99,1,0.41,0,8,11.350418300109132,False,False,False,True,False,False,False,False,True,False
31,73000,8.0,4,35000,19.29,1,0.48,1,10,11.19822841866684,False,False,False,True,False,True,False,False,False,False
34,89000,3.0,3,35000,18.25,1,0.39,0,8,11.39640288460621,False,False,False,True,False,False,True,False,False,False
27,100000,1.0,2,35000,16.11,1,0.35,0,9,11.51293546492023,False,False,False,True,True,False,False,False,False,False
30,504000,4.0,1,3000,11.36,0,0.01,0,9,13.130333531178522,False,False,False,True,True,False,False,False,False,False
35,500000,17.0,2,20000,13.85,0,0.04,1,7,13.122365377402328,True,False,False,False,True,False,False,False,False,False
35,500000,6.0,2,7500,12.29,0,0.01,1,9,13.122365377402328,True,False,False,False,True,False,False,False,False,False
33,468000,14.0,3,3750,15.62,1,0.01,1,10,13.056225711649638,True,False,False,False,True,False,False,False,False,False
34,120000,17.0,1,35000,10.59,0,0.29,0,6,11.695255355062795,False,False,False,True,False,False,False,False,False,True
33,138000,0.0,4,35000,18.64,1,0.25,1,7,11.835016210489899,False,False,False,True,False,False,False,False,True,False
34,156000,4.0,0,35000,7.49,0,0.22,0,5,11.957617696467539,False,False,False,True,False,True,False,False,False,False
29,160000,4.0,2,35000,14.27,0,0.22,1,8,11.982935344196433,False,False,False,True,False,False,False,False,False,True
33,400000,9.0,0,15000,6.03,0,0.04,0,10,12.899222326086994,True,False,False,False,False,False,False,False,True,False
31,400000,5.0,0,28000,7.49,0,0.07,0,6,12.899222326086994,True,False,False,False,False,False,True,False,False,False
29,400000,10.0,1,25000,11.12,0,0.06,0,8,12.899222326086994,True,False,False,False,False,True,False,False,False,False
34,325550,3.0,3,35000,16.77,1,0.09,1,6,12.693274410385063,True,False,False,False,False,False,False,True,False,False
33,390000,8.0,1,35000,10.99,0,0.09,0,8,12.873904582205107,True,False,False,False,False,False,False,True,False,False
27,390000,11.0,1,10000,11.26,0,0.03,0,6,12.873904582205107,True,False,False,False,False,False,False,False,True,False
28,165000,3.0,1,35000,11.49,0,0.21,0,9,12.013706813470414,False,False,False,True,True,False,False,False,False,False
30,170000,4.0,2,35000,13.06,0,0.21,1,9,12.04355959836804,False,False,False,True,False,True,False,False,False,False
33,250000,0.0,0,35000,7.29,0,0.14,0,7,12.429220196836383,False,False,False,True,False,False,False,True,False,False
30,81000,14.0,1,34000,10.59,1,0.42,0,8,11.302216779257382,False,False,False,True,True,False,False,False,False,False
28,11029,12.0,2,2150,10.78,1,0.19,1,7,9.308374112247549,True,False,False,False,False,False,False,True,False,False
30,350000,3.0,0,32000,6.62,0,0.09,0,7,12.765691290604371,False,False,True,False,False,False,False,False,True,False
33,350000,0.0,2,10000,14.65,0,0.03,1,10,12.765691290604371,True,False,False,False,False,False,False,False,False,True
28,350000,1.0,1,20000,10.99,0,0.06,0,9,12.765691290604371,False,False,False,True,True,False,False,False,False,False
35,350000,10.0,3,35000,17.49,0,0.1,0,7,12.765691290604371,True,False,False,False,False,False,False,False,False,True
29,338000,3.0,5,24000,17.8,1,0.07,0,8,12.73080413304066,False,False,False,True,False,False,True,False,False,False
34,287300,1.0,2,15000,12.41,1,0.04,1,8,12.568285725643538,False,False,False,True,False,False,False,True,False,False
32,348000,16.0,1,25000,11.83,0,0.07,0,8,12.759960632315702,True,False,False,False,False,False,False,True,False,False
30,340000,2.0,5,25000,18.3,0,0.07,0,8,12.73670383776449,True,False,False,False,False,False,True,False,False,False
28,336000,1.0,2,2150,13.06,0,0.01,1,5,12.724869415131389,False,False,False,True,False,False,False,False,False,True
34,334000,18.0,2,18000,12.68,0,0.05,1,10,12.718899265966332,False,False,True,False,False,True,False,False,False,False
34,69996,13.0,1,32000,10.99,1,0.46,0,8,11.156207662970246,False,False,False,True,False,False,False,True,False,False
30,11440,3.0,2,1750,12.73,0,0.15,1,5,9.344958673700944,False,False,True,False,False,False,False,True,False,False
28,73000,0.0,1,32000,11.99,1,0.44,0,9,11.19822841866684,False,False,False,True,False,False,False,False,True,False
28,105500,1.0,0,31000,8.49,0,0.29,0,9,11.566475710526321,False,False,False,True,True,False,False,False,False,False
29,74000,2.0,3,30750,15.31,1,0.42,0,6,11.211833885608513,False,False,False,True,True,False,False,False,False,False
32,307000,10.0,2,11000,14.26,0,0.04,1,10,12.634606283893019,False,False,True,False,False,False,False,False,False,True
31,305000,0.0,3,35000,17.58,0,0.11,1,10,12.628070334272698,True,False,False,False,False,False,True,False,False,False
27,300000,6.0,2,10000,14.27,0,0.03,1,7,12.611541086966115,True,False,False,False,True,False,False,False,False,False
30,300000,13.0,1,4000,10.65,0,0.01,0,10,12.611541086966115,True,False,False,False,False,True,False,False,False,False
34,61200,18.0,1,30000,11.71,1,0.49,0,8,11.021918808236205,False,False,False,True,False,False,False,True,False,False
27,75000,11.0,1,30000,10.65,1,0.4,0,5,11.225256725762893,False,False,False,True,False,False,False,False,True,False
29,80000,2.0,1,30000,12.42,1,0.38,0,9,11.289794413577894,False,False,False,True,False,False,False,True,False,False
34,80000,0.0,0,30000,6.62,1,0.38,0,5,11.289794413577894,False,False,False,True,True,False,False,False,False,False
34,300000,18.0,1,16000,10.74,0,0.05,0,9,12.611541086966115,True,False,False,False,True,False,False,False,False,False
29,244800,8.0,3,8000,14.09,1,0.03,0,5,12.408200914579284,False,False,False,True,False,False,False,True,False,False
31,300000,1.0,3,25000,14.83,0,0.08,0,9,12.611541086966115,True,False,False,False,False,False,False,False,False,True
32,288000,8.0,3,25000,14.83,1,0.09,1,10,12.570719231334277,True,False,False,False,True,False,False,False,False,False
28,288000,5.0,4,25000,17.93,1,0.09,0,8,12.570719231334277,False,False,False,True,True,False,False,False,False,False
29,105000,6.0,0,30000,5.99,0,0.29,0,8,11.561725152903833,False,False,False,True,False,False,True,False,False,False
29,112260,5.0,3,30000,17.49,0,0.27,0,10,11.628581796348907,False,False,False,True,False,True,False,False,False,False
34,286000,11.0,0,30000,6.62,0,0.1,0,6,12.563750586299374,True,False,False,False,False,False,False,False,False,True
34,285000,5.0,1,21000,11.71,0,0.07,0,10,12.560247968016562,False,False,False,True,False,True,False,False,False,False
33,285000,0.0,2,10000,13.99,0,0.04,0,7,12.560247968016562,True,False,False,False,True,False,False,False,False,False
30,232050,14.0,4,25000,17.93,1,0.09,1,9,12.354712454076111,True,False,False,False,False,False,False,True,False,False
28,285000,4.0,4,25000,16.32,0,0.09,0,6,12.560247968016562,True,False,False,False,False,False,False,False,True,False
35,280000,19.0,2,21600,12.99,0,0.08,0,8,12.54254845357358,True,False,False,False,False,False,True,False,False,False
29,280000,6.0,2,15000,12.99,0,0.05,0,7,12.54254845357358,True,False,False,False,False,False,False,False,False,True
28,280000,3.0,1,20000,11.36,0,0.07,0,5,12.54254845357358,True,False,False,False,False,False,True,False,False,False
31,128000,2.0,3,30000,16.29,1,0.23,0,10,11.759793355371237,False,False,False,True,False,False,False,False,False,True
31,275000,9.0,2,25000,13.85,0,0.09,0,6,12.524530013005734,True,False,False,False,False,False,False,False,True,False
31,273655,4.0,0,19600,7.51,0,0.07,0,5,12.519627122149346,True,False,False,False,True,False,False,False,False,False
27,258000,11.0,4,35000,18.64,1,0.14,1,7,12.460718739865236,False,False,False,True,False,True,False,False,False,False
30,270000,7.0,4,35000,19.69,0,0.13,0,8,12.506180941677357,True,False,False,False,False,False,True,False,False,False
30,270000,14.0,1,21000,11.26,0,0.08,0,6,12.506180941677357,True,False,False,False,True,False,False,False,False,False
30,267000,7.0,1,25000,10.36,0,0.09,0,9,12.495007682693725,True,False,False,False,False,False,True,False,False,False
31,73000,15.0,1,29700,11.11,1,0.41,0,7,11.19822841866684,False,False,False,True,False,False,True,False,False,False
29,148616,2.0,0,29550,8.9,0,0.2,0,9,11.909127805799208,False,False,False,True,False,True,False,False,False,False
27,81300,3.0,1,29000,12.69,1,0.36,0,6,11.305913595583258,False,False,False,True,False,False,False,False,False,True
29,89000,1.0,0,28800,7.49,1,0.32,0,6,11.39640288460621,False,False,False,True,False,True,False,False,False,False
29,260000,0.0,1,20000,10.37,0,0.08,0,9,12.468440756144114,True,False,False,False,False,False,True,False,False,False
31,260000,14.0,0,18000,8.94,0,0.07,0,9,12.468440756144114,True,False,False,False,False,False,False,False,False,True
31,260000,6.0,2,25000,13.57,0,0.1,1,10,12.468440756144114,True,False,False,False,True,False,False,False,False,False
31,258000,3.0,0,28000,5.99,0,0.11,0,5,12.460718739865236,True,False,False,False,False,False,False,False,True,False
28,250000,3.0,1,35000,11.71,0,0.14,0,7,12.429220196836383,True,False,False,False,False,False,False,False,True,False
27,238000,11.0,3,12000,17.27,1,0.05,0,7,12.380030154325457,False,False,False,True,False,False,True,False,False,False
27,65000,4.0,0,28000,7.9,1,0.43,0,6,11.082157933374816,False,False,False,True,False,True,False,False,False,False
34,12000,0.0,1,3250,10.99,1,0.27,0,5,9.392745258631441,False,False,True,False,False,False,True,False,False,False
32,202300,9.0,3,25000,14.59,1,0.11,0,7,12.217511966297351,True,False,False,False,False,False,False,True,False,False
29,250000,12.0,0,8000,7.51,0,0.03,0,10,12.429220196836383,True,False,False,False,False,False,False,False,False,True
31,250000,2.0,2,4000,14.22,0,0.02,1,10,12.429220196836383,True,False,False,False,False,False,False,True,False,False
35,250000,8.0,1,15000,9.88,0,0.06,0,5,12.429220196836383,False,False,True,False,False,False,False,False,False,True
28,96000,3.0,0,28000,7.9,0,0.29,0,10,11.472113887062386,False,False,False,True,False,False,True,False,False,False
29,12000,0.0,1,4500,11.14,1,0.38,0,6,9.392745258631441,False,False,True,False,False,False,True,False,False,False
27,111000,11.0,0,28000,7.9,0,0.25,0,8,11.6172944892629,False,False,False,True,False,False,False,False,True,False
35,115000,1.0,1,28000,9.91,0,0.24,0,6,11.652696102959753,False,False,False,True,False,False,False,False,False,True
35,87550,3.0,5,28000,18.62,1,0.27,0,10,11.379976759693314,False,False,False,True,False,False,False,True,False,False
27,12000,0.0,3,8125,14.42,1,0.68,1,5,9.392745258631441,False,False,True,False,False,True,False,False,False,False
27,240000,1.0,0,35000,7.9,0,0.15,0,7,12.388398368982115,True,False,False,False,False,True,False,False,False,False
32,240000,5.0,0,8400,7.51,0,0.04,0,5,12.388398368982115,True,False,False,False,False,False,False,True,False,False
31,240000,15.0,0,5500,5.42,0,0.02,0,5,12.388398368982115,True,False,False,False,False,False,False,True,False,False
29,240000,5.0,0,10000,8.49,0,0.04,0,8,12.388398368982115,True,False,False,False,False,False,False,False,False,True
30,240000,8.0,3,28000,16.49,0,0.12,1,7,12.388398368982115,True,False,False,False,False,False,False,False,False,True
28,240000,3.0,3,8400,15.31,0,0.04,0,8,12.388398368982115,True,False,False,False,False,False,False,False,False,True
29,228000,11.0,3,35000,14.91,1,0.15,0,8,12.337105293891872,True,False,False,False,True,False,False,False,False,False
29,240000,10.0,0,5000,7.88,0,0.02,0,8,12.388398368982115,True,False,False,False,False,True,False,False,False,False
30,240000,7.0,0,18000,7.88,0,0.07,0,10,12.388398368982115,False,False,False,True,False,False,False,False,True,False
32,193800,0.0,1,20000,11.83,1,0.09,0,6,12.174587138384211,False,False,False,True,False,False,False,True,False,False
27,52000,5.0,1,26000,10.99,1,0.5,0,10,10.859018228147887,False,False,False,True,False,False,False,True,False,False
29,110000,9.0,1,25600,10.99,0,0.23,0,5,11.608244735642321,False,False,False,True,True,False,False,False,False,False
31,122000,2.0,2,25600,15.96,0,0.21,1,7,11.711784520403112,False,False,False,True,False,True,False,False,False,False
27,231252,1.0,1,2000,9.91,0,0.01,0,6,12.351267628263496,True,False,False,False,True,False,False,False,False,False
32,230000,16.0,0,35000,7.49,0,0.15,0,9,12.345838935721968,False,False,False,True,False,False,True,False,False,False
34,40000,3.0,1,25000,10.25,1,0.63,0,8,10.596659732783579,False,False,False,True,False,False,False,True,False,False
